id,tweet_text,tweet_date,sentiment,query_used
1046989774463164417,"@gabyeih Mentira w, me da miedo ir a Cln :(",Tue Oct 02 05:06:29 +0000 2018,Negativo,:(
1046965659144478721,@EmersomSD @Daynnersouza Que mentiraaa :((,Tue Oct 02 03:30:39 +0000 2018,Negativo,:(
1046950849732390912,"Mentira, n sei fazer RPG direito :((",Tue Oct 02 02:31:48 +0000 2018,Negativo,:(
1046942991796097026,@henriquemerda aaa mentiraaaa :(,Tue Oct 02 02:00:35 +0000 2018,Negativo,:(
1046943748578529280,@jcdelgado79 :( mentira,Tue Oct 02 02:03:35 +0000 2018,Negativo,:(
1046936145253281792,@cabeIIovatx :( mentira,Tue Oct 02 01:33:22 +0000 2018,Negativo,:(
1046931052114169856,@SeDice_FENreer Mentira :(,Tue Oct 02 01:13:08 +0000 2018,Negativo,:(
1046928958959304709,@SolariusOliveir mentira sua :(,Tue Oct 02 01:04:49 +0000 2018,Negativo,:(
1046920660390428672,"@laysaguerra_ mentira, foi só de 15cm :(((((",Tue Oct 02 00:31:50 +0000 2018,Negativo,:(
1046921110162423810,@lowinvicks NÃO GRITA CMG AAAAAA E É MENTIRA SIM &gt;:( https://t.co/v6OX9yJ2B6,Tue Oct 02 00:33:38 +0000 2018,Negativo,:(
1046917132053823488,"@ch1slu @OBobJohnes mentira, fullo com o bob :(",Tue Oct 02 00:17:49 +0000 2018,Negativo,:(
1047415521308823552,"Isso, continuem a inventar mentiras sobre a praxe, que o pessoal que a experimenta percebe que é das melhores coisas da faculdade e acaba por aparecer todos os dias :)",Wed Oct 03 09:18:14 +0000 2018,Positivo,:)
1047335409603235840,"@beaatrizguim_ @bia_bragap Mentiraaaa!!! Pensei que só era Bia, prontooo vamos marcar domingo eu faço um monte de comidinha pode ser? :)",Wed Oct 03 03:59:54 +0000 2018,Positivo,:)
1047502542329053184,@exuxui se for mentira eu apago esse tweetou me faço de sonsa e finjo q nada aconteceu :) ou n... vou procurar aqui sobre,Wed Oct 03 15:04:02 +0000 2018,Positivo,:)
1047480857118879744,@RaquelMBarreto_ Mentira q vc vai negar por causa da distância :),Wed Oct 03 13:37:52 +0000 2018,Positivo,:)
1047472125727203329,"@DisessaRafael hahahahah mentira isso ai, hoje eu fui INCLUSIVE fui na casinha, mas dai começou a chover, voltei pra casa :)",Wed Oct 03 13:03:10 +0000 2018,Positivo,:)
1047559433075810304,Mentira!! Eu não acho... :) https://t.co/6wqqxYfHbp,Wed Oct 03 18:50:06 +0000 2018,Positivo,:)
1047533760604987398,@marianalves521 Ainda bem porque é mentira :),Wed Oct 03 17:08:05 +0000 2018,Positivo,:)
1048387044832137216,"😃- melhor humor do mundo (mentiraaa), as vezes me irrita mas msm assim amo mtt!! Criancinha que ta virando adolescente!! :))",Sat Oct 06 01:38:44 +0000 2018,Positivo,:)
1049183385527226368,"Mentira, eu te amo :D https://t.co/XwdcTgMZAq",Mon Oct 08 06:23:06 +0000 2018,Positivo,:)
1049146901017382912,@blius31 @Vinncent mentira :),Mon Oct 08 03:58:08 +0000 2018,Positivo,:)
1049134310010359810,@fxsparkIe Pqleowkdd es mentira :),Mon Oct 08 03:08:06 +0000 2018,Positivo,:)
1049108780452143105,Vc me ama? :D — não eu te odeio kkk mentira ♥ https://t.co/H6iLEqTgBA,Mon Oct 08 01:26:39 +0000 2018,Positivo,:)
1049320565704675329,"@alicegm13 lgco q é, pq é só mentira podia ser verdade imagina LKKKKKKKKKKK :(",Mon Oct 08 15:28:12 +0000 2018,Negativo,:(
1049318685696040960,"@ivegothoneyy Mentira, já não perco foguinho à mais de um mês e não mando só snaps gerais :(((",Mon Oct 08 15:20:44 +0000 2018,Negativo,:(
1049316072376229889,"Mas é mentira dela, ela não vai não :(",Mon Oct 08 15:10:21 +0000 2018,Negativo,:(
1049310376351948800,"parece mentira, mas já trombei uma madame com uma dessas camisas paia do Brasil humilhando a caixa do mercado :(",Mon Oct 08 14:47:43 +0000 2018,Negativo,:(
1049303740161937408,@mrRXt Mentira :(,Mon Oct 08 14:21:21 +0000 2018,Negativo,:(
1049286603502321665,@asexualien ANAO HARU MENTIRA :((((( mas que porra nao se da mais pra confiar em nonguem neste caralho,Mon Oct 08 13:13:15 +0000 2018,Negativo,:(
1049285073286119430,"@thevellichxr Mentiraaaaaaaaaaa! Quando eu era carinhosa você era um filhote de satanás e ainda debochava de mim, nunca mais fui boazinha contigo, seu ruim. &gt;:((((((",Mon Oct 08 13:07:10 +0000 2018,Negativo,:(
1049281251931312128,"@saracuranoix Ah, mentira! Bá, irmão, não me diz um troço desse, eu passo na frente da casa dela e sempre olho pra ver se não vejo ela :(",Mon Oct 08 12:51:59 +0000 2018,Negativo,:(
1049284367850385409,"@097JNSL Mentira!!!! Você era ruim já de cara e por isso me estragou. Eu sempre fui super querido, poderia até ter cozinhado pra você e dado presentinho se tu não fosse tão ruim comigo &gt;:(",Mon Oct 08 13:04:22 +0000 2018,Negativo,:(
1049283594085179397,@joelordie Mentira :(,Mon Oct 08 13:01:18 +0000 2018,Negativo,:(
1049273624878874631,@FioreBeltran mentira :(,Mon Oct 08 12:21:41 +0000 2018,Negativo,:(
1049254619602477057,@for_ublue MENTIRA???? :(((((,Mon Oct 08 11:06:10 +0000 2018,Negativo,:(
1049253051595476992,"@alebserra Mentira, sério? Ai que horror e eu fazendo piada :-(",Mon Oct 08 10:59:56 +0000 2018,Negativo,:(
1049236699161776128,mentira q o Alexandre frota virou deputado? :(,Mon Oct 08 09:54:57 +0000 2018,Negativo,:(
1049156655416594432,mentira ce mora em outra cidade :((,Mon Oct 08 04:36:53 +0000 2018,Negativo,:(
1049154703509151745,queria acordar e saber que isso tudo é mentira :(,Mon Oct 08 04:29:08 +0000 2018,Negativo,:(
1049151617692569600,"@mscelori aiii amiga, mentira que tua mami ai de bozo no segundo turno :(",Mon Oct 08 04:16:52 +0000 2018,Negativo,:(
1049150923556184064,podia ser mentira ne :(,Mon Oct 08 04:14:07 +0000 2018,Negativo,:(
1049138055943213056,@Thamii HAHAHAHHA praga!! Menina mas mentira que você tá com dor no pulso também? To há dias assim mas de uns 2 dias pra cá não consigo nem secular um copo com a mão esquerda e olha que sou destra :(,Mon Oct 08 03:22:59 +0000 2018,Negativo,:(
1049137225982758912,"@Melissaschavez Oso oso, eso es mentira :(",Mon Oct 08 03:19:41 +0000 2018,Negativo,:(
1049133602112512000,mentira é so o pedro passei para dizer que to com sdds — fdp desgraçado tambem to com sdds meu amorrrr :( https://t.co/q2P4PGvmzp,Mon Oct 08 03:05:17 +0000 2018,Negativo,:(
